Reserve_Location,Vegetation_Type,Water_Source_Availability,Human_Activity_Index,Predator_Count,Reserve_Area,Season,Average_Temperature,Rainfall,Altitude,Food_Availability_Index,Nearby_Population,Illegal_Activities_Index,Soil_Quality_Index,Number_of_Protected_Species,Tourism_Index,Funding_Level,Reserve_Accessibility,Species_Population
West,Grassland,0,0.8887480798689772,12.0,172.37737675788395,Autumn,35.87429215659951,168.60328778287604,887.7362256956719,0.1619230066322137,1907,0.14795833410940584,0.6182850210137198,39,0.7496142843877734,132.46895401785474,Difficult,48
West,Wetland,0,0.9556514982297534,3.0,391.72921808808366,Autumn,4.52522528357102,71.42098240716594,652.7685159159043,0.658102218056492,4848,0.9846544775908396,0.7814620887547092,49,0.7275630354322007,672.2826525131521,Difficult,356
South,Forest,1,0.8621276172654506,10.0,252.382929102743,Autumn,13.499413407896832,346.03682351218447,635.4341263073708,0.9977493890102006,1024,0.20909736458961425,0.7032772277324516,22,0.6298724001831789,508.691940729376,Difficult,109
West,Grassland,1,0.8095160747248781,6.0,399.51975062983155,Winter,34.507056869800735,103.1260569180763,1092.1121005044226,0.4517394759814438,545,0.13035313004326554,0.8344582528560966,49,0.3597894133819296,721.1227561147663,Easy,182
North,Forest,0,0.6552419806390217,11.0,79.41477090397336,Winter,25.386067513376375,195.929686594013,1346.877097361483,0.35472855673021264,4174,0.2035348738868964,0.05621390545987848,12,0.4058120922002716,352.6911201697347,Moderate,26
West,Desert,0,0.5508573706091393,9.0,269.40703715302294,Winter,-6.889838691764862,447.8373888093893,2509.752596059698,0.40070416683446664,2381,0.7690611331597242,0.7475206367465048,31,0.9704385488840974,325.7022115777023,Easy,65
West,Forest,1,0.08698675991141014,6.0,65.12612008247719,Autumn,-2.634847786051483,102.15819169948514,447.6841710708651,0.11514617839520114,888,0.4255056592718428,0.8508527573220954,49,0.11238593229152583,472.57585304385566,Difficult,235
North,Forest,0,0.4084532130706987,12.0,78.19394155490954,Winter,-9.60792046140416,253.90253197938955,2231.284957445193,0.8832736014262238,1105,0.565415939752538,0.28613504245831434,14,0.2685049172528353,877.407345395147,Easy,55
South,Grassland,1,0.372688517012314,6.0,457.8968540049849,Autumn,21.54608951145817,209.635830583011,1641.2192511489854,0.414825655521352,2549,0.021009156986360744,0.6404472739932529,35,0.4924017592043357,40.28130673398034,Moderate,76
North,Grassland,1,0.2597537837603262,16.0,112.66041700291782,Winter,12.383671270520917,9.062020522864866,935.0414937603782,0.3872744114248413,1990,0.034431308573314556,0.3141620638369721,48,0.8367296861437858,804.8328172964721,Easy,206
West,Grassland,1,0.7234201136885849,9.0,289.5893070238477,Winter,-3.286257454886224,396.3790567864064,1529.1767951451914,0.6596902729304743,3998,0.44582554982701617,0.957971066482454,4,0.16367566372972786,368.9876126577565,Difficult,151
South,Forest,1,0.4958757350787708,9.0,234.99302117031795,Spring,37.896706052838525,34.52295315729986,969.8320023533656,0.4420334209311235,3775,0.8166552432016235,0.03342357243550376,21,0.27695461812460986,854.6190257884778,Moderate,332
West,Desert,0,0.08104621590764793,3.0,206.3044968164792,Summer,16.482986197280994,237.1275104884768,1828.6376701910874,0.648233468807846,2812,0.8852388787075652,0.579792843832955,15,0.06579821779523898,802.2030088358565,Easy,32
North,Wetland,1,0.22018320194981134,19.0,454.9250055592726,Autumn,2.0946647056444583,280.339147469475,1358.1473762802082,0.061446290130787506,920,0.08670656759564022,0.1665035470495151,40,0.7059852660508185,348.7612473960884,Easy,496
North,Wetland,0,0.6832587636595959,3.0,59.82052854897027,Spring,15.030178557735379,314.21322830729355,576.7760343287483,0.8137233437222274,4645,0.5383631021010228,0.7122202051771587,9,0.23820943547561613,693.876535321616,Moderate,103
West,Grassland,1,0.07613085949030018,6.0,348.7053587790151,Winter,23.981016636755392,344.31581465393776,438.0909162115205,0.9405039528794026,2061,0.9132296862792705,0.17589028341866209,23,0.3886747506709505,159.63275677344012,Moderate,251
East,Grassland,0,0.8512069140487687,0.0,483.52749539609766,Autumn,-6.188039101321776,126.63619176135754,1685.4174780091773,0.648765386159386,4487,0.38797275439788637,0.23538326189835757,17,0.44370144702966785,896.281552163788,Difficult,246
East,Forest,1,0.4951465270139743,9.238297872340425,302.0756825578289,Winter,3.7351907523945993,4.989388329224687,2716.9977965297,0.9545659288588108,3639,0.8295658314283686,0.4943708110457581,48,0.8913139356064557,404.49106445190944,Moderate,454
North,Wetland,0,0.480586577326648,12.0,471.5701079148913,Summer,30.348274544199683,361.721831177456,1097.477291017288,0.1514323143699633,3165,0.1336956543994362,0.9148349499968781,17,0.4113302903312368,455.6256153552002,Difficult,416
North,Grassland,0,0.5924077846595176,9.0,73.5160456787107,Spring,12.983243520133062,267.8282996737893,2225.7003109456073,0.4774161894803537,4435,0.9353944896677987,0.21171437214797084,6,0.14522501991524905,705.7590510369848,Easy,420
East,Desert,1,0.8246809659251492,14.0,238.45699358337262,Summer,17.328857101614744,418.05885160362436,2010.1179293253242,0.6018067339454473,2644,0.7514233175313026,0.14424002111810352,3,0.524314938340121,820.840236704851,Difficult,63
East,Desert,1,0.34780920790219305,12.0,167.07100593292301,Spring,11.640800110473464,410.6941814503471,2801.509251497495,0.5817366474211867,4852,0.9413343927869017,0.7589768318540306,25,0.9629579946486296,236.3427433282096,Easy,147
West,Grassland,1,0.6780161525590636,8.0,378.8694342413284,Winter,-7.805002867849744,421.6630838939416,2480.8449501675086,0.40146177908904324,1045,0.6766172335525065,0.500619532333931,4,0.607685641050811,661.3501398769954,Moderate,482
West,Grassland,1,0.5657319639957911,8.0,491.583690723761,Summer,-1.7125110089922035,242.54732998977008,1743.1552508258426,0.3380844093662614,3556,0.363403931999427,0.9117851123817714,15,0.9833872204605726,391.9980438891485,Easy,342
East,Wetland,0,0.2670282701694213,14.0,165.4385280999115,Summer,12.277081937094543,166.81419791843282,2005.3884448789113,0.1268240225504188,2681,0.9381811725247224,0.14661455715984228,34,0.8411073089388701,368.7029240039613,Moderate,281
West,Wetland,1,0.878629986355158,9.0,344.3785706633335,Winter,0.4592732703963911,395.779101295685,2705.320753093701,0.3917424505622782,3199,0.2755667763091785,0.6459278930230393,25,0.0359657562134128,690.0258239406547,Easy,50
West,Forest,0,0.7974260216069281,9.0,139.14393474188307,Summer,-7.501048567016063,225.64705651462745,1258.6044753021108,0.16266081510548513,938,0.33217252206173253,0.23287914615181504,17,0.6583995953770418,387.1832741559343,Easy,107
South,Wetland,0,0.6584518346584255,7.0,304.39861455722445,Autumn,32.182483202591186,91.72109820171725,1047.7046469875545,0.7343656764922184,4943,0.7008084180017403,0.1567604286516393,28,0.28676687755788366,346.10850016440764,Easy,192
West,Desert,1,0.8505817290942419,15.0,258.7696190097513,Spring,39.05962645820579,427.4870097807372,131.35214254206937,0.20883093549458998,441,0.7653162995253863,0.6834294151572705,22,0.5596168556447239,835.8884081262424,Easy,137
North,Desert,0,0.8672942009598024,16.0,487.4023983341917,Spring,29.657143699836972,441.2799383861736,2496.998115155246,0.05856530528453385,2550,0.9294034838491538,0.5936846199087332,13,0.27934519093122656,101.27612383100637,Difficult,238
West,Grassland,0,0.7083629767150348,4.0,323.83727271340996,Spring,32.68924608523335,233.15487807008506,2422.844031169758,0.5523661378172343,4225,0.2048024090562095,0.7548274583623312,14,0.3488704166052904,675.8926228302107,Easy,326
West,Wetland,0,0.837013328363672,3.0,207.27786743906844,Autumn,2.098856515852269,37.84986365489373,402.918102490439,0.5952297327194016,596,0.797998035219224,0.30946257644618236,48,0.9231687117541794,248.72539379062465,Difficult,95
East,Forest,0,0.6974714616692836,17.0,101.34310319957001,Spring,38.031348775659986,193.9130449584656,1772.8864052848307,0.8719130612805055,1505,0.7385460533969634,0.44797165638218994,32,0.2066431848917053,15.498241826190306,Moderate,265
North,Desert,1,0.6801407717603004,18.0,118.06107293072056,Winter,-0.15371477732858096,401.7688297313017,1445.5469246839734,0.5769816124176819,861,0.06379455625359787,0.4054716763304185,24,0.8741091180258305,166.764268872692,Moderate,218
West,Desert,1,0.6186113782151843,3.0,151.3926184780558,Summer,37.571490518091615,450.88701427311435,444.2563769764232,0.3454808537234457,2640,0.38722314121020696,0.9840894639665142,20,0.030457808070496806,606.6615297758677,Difficult,224
West,Forest,1,0.7527166395576412,6.0,162.9349976031341,Autumn,39.74096469829755,101.73637124879792,2943.6478584760985,0.8030118815263205,3731,0.2827654570600986,0.2922489567393879,16,0.09087653836964837,709.1271914859374,Moderate,383
South,Forest,1,0.1586051052930737,9.0,432.777226028512,Spring,25.586140287302435,33.48680601263576,722.6180736437308,0.5402788931874211,1551,0.3044904243540304,0.2948172383467669,22,0.8546750413842635,21.057783556320043,Moderate,109
West,Desert,0,0.8808707591989284,17.0,302.55025472713623,Winter,39.0571865895911,438.6752265664193,294.97912226262736,0.07928028463119174,3236,0.9829468795547008,0.3545482088286074,42,0.6305560309091953,36.42544330172015,Easy,58
West,Desert,0,0.871843527745232,18.0,285.52591011846494,Summer,18.476988978355184,194.70246948943765,1825.0574005555377,0.5658505603132467,1736,0.6427774134799279,0.5645940812903215,16,0.7472361380395502,902.5421148429531,Easy,210
South,Forest,1,0.029247283034559146,3.0,101.64599234114786,Summer,2.9770891588045174,270.88048213378164,2242.713363685795,0.9080185454216624,1449,0.7176761577934996,0.25232274426374524,13,0.20941767082185425,73.30581811371984,Easy,445
East,Desert,1,0.8258167505647627,9.0,437.0628620072457,Autumn,11.849794283281042,484.0329060253795,194.08599353684218,0.39631262549822055,264,0.9766176373150092,0.9152899403792739,28,0.5370834555901035,894.1821586165712,Difficult,267
West,Grassland,1,0.1288698674734452,0.0,375.26643644381767,Autumn,19.678046768939296,33.28236395711143,2010.2811523083642,0.29632580189980007,2659,0.3772017824576387,0.2656855648662635,19,0.7372192235713048,228.1659137509058,Difficult,489
South,Grassland,0,0.3351188542591419,17.0,80.4507628550007,Autumn,-6.345921898649251,324.1590037260478,1643.6464402592178,0.14346945701802005,2721,0.8018401684528059,0.8958157315601947,29,0.6273141370102625,740.0178001582128,Moderate,385
North,Forest,1,0.7435082562916078,4.0,368.52579375339593,Winter,21.117163230862303,37.05271128743354,399.4685257376404,0.15144552193535732,1462,0.43453096330449537,0.10347506364658465,18,0.4716987668912095,309.73324894601205,Easy,187
East,Wetland,1,0.1607598960483082,14.0,294.59219780419073,Winter,39.058891838114725,187.73446423325018,600.31924314445,0.4327714843418189,4252,0.8695336718149798,0.6565627023996523,38,0.9597837864377148,858.7520256091839,Difficult,254
North,Forest,1,0.8179670241190622,16.0,86.77640558605022,Autumn,-0.4946175108136188,401.9072725967234,1747.1254622166334,0.5956798241615295,1445,0.18065754131130318,0.9069855184382437,12,0.6761573334534453,700.4548654243579,Difficult,132
North,Forest,0,0.8321341779577419,2.0,256.2352886878954,Spring,29.629755814419163,216.7361163778172,959.4370791885362,0.08061540516960175,2298,0.9476861770642796,0.16874943839822953,17,0.9077508002412379,401.8134586016952,Easy,351
South,Wetland,0,0.5074677337608362,11.0,268.1133292085211,Summer,35.39493968898097,498.5911769514752,2821.1156130888166,0.9395685890251657,2925,0.21877170841087967,0.968326960099255,22,0.7297705115736812,76.30245417407954,Difficult,180
West,Wetland,0,0.00638587171683358,1.0,124.59854307347409,Summer,37.18507964101104,279.52964247330107,2474.3466655037473,0.7551336174451959,1632,0.3262205069809315,0.4528833604155117,45,0.7354635285976832,732.700183870807,Easy,342
South,Wetland,0,0.2870381331749128,0.0,475.56416615012705,Winter,38.00678022027236,160.58107631797674,2952.344898889623,0.5866239182836627,2374,0.7561922341067805,0.9457151084410245,32,0.08001826975767934,616.8847559651815,Moderate,145
South,Grassland,0,0.6169269183757422,16.0,432.4889171662979,Summer,16.072981936073596,110.05566295237657,853.0454329562006,0.8284386709389908,4990,0.3937551415654067,0.676820043630047,38,0.35946462185394357,2.9117178337887406,Moderate,68
South,Desert,0,0.9811861780274235,15.0,351.06005179809875,Spring,38.865395399575185,175.2602671430809,2912.1985351141334,0.08018675681211329,512,0.6082113767664467,0.30158686987355154,39,0.8583694067196584,9.419855972445323,Moderate,202
South,Grassland,0,0.6318135270166684,4.0,258.0330024502732,Summer,27.86551035672194,186.2666368797754,1350.5782223955177,0.4768388777331244,215,0.4445735010694285,0.18830252491710642,17,0.23260386214875595,808.7929731926939,Easy,474
East,Desert,0,0.2598035810641598,14.0,235.29449371302883,Winter,-1.9164281881519045,34.356838861980485,1107.8045064098883,0.6300931268616634,3331,0.7423699370897818,0.3037350462250994,8,0.11550586615646619,259.39973880185386,Difficult,277
West,Grassland,1,0.6340057030996114,2.0,342.9380602179294,Winter,13.8450053233985,184.7870997133866,246.0136282111244,0.8286529061182892,2172,0.22833125236861085,0.09301740926267499,32,0.32610605663879344,636.1336677280657,Moderate,269
North,Desert,1,0.5399853797158555,6.0,295.4443412331075,Spring,25.916558768600197,232.11925986961245,253.0192477928476,0.7834695600492677,3153,0.05845798723687701,0.14386796634332977,31,0.22043788489261396,454.21441976524744,Moderate,382
North,Grassland,0,0.7798453951511436,10.0,78.02289764684852,Spring,2.3670157909541665,361.36887611940233,2106.8326422452983,0.27706924971339963,1706,0.29992939747306624,0.10466044034648114,16,0.9252881947931552,863.4300145217672,Moderate,470
West,Wetland,0,0.10698063882695841,9.0,280.62619194664927,Summer,22.030759177444367,328.364742360804,1427.9940838586808,0.9408801695592043,2106,0.47430866486843026,0.42294354374155774,18,0.8679666420021311,916.9611131024886,Difficult,104
North,Forest,1,0.761027902502028,8.0,412.88162775477775,Summer,23.33002395233096,354.38282761457714,756.9127155047065,0.12434584143087035,1567,0.16802005219267857,0.7955783762575864,26,0.4996832302829042,996.807712678854,Difficult,134
West,Grassland,0,0.5412665786761103,13.0,256.65794491863113,Winter,-1.8650128095717058,4.181840938428549,1880.5138883431746,0.8751336186211521,2208,0.3547972896563887,0.1413835542163402,5,0.06134387448386802,153.68413580724683,Easy,50
North,Desert,0,0.9629920038589946,12.0,73.38045989942079,Spring,18.254265622637813,108.83369979026803,833.2885429253224,0.9709402496046186,2331,0.3999830182935685,0.13032043317233588,34,0.7145623460931563,862.9640464754755,Moderate,388
South,Wetland,0,0.3418721660386861,1.0,403.8251897228149,Spring,28.581345548930386,330.84214419992827,1775.1320875988256,0.17715352322262556,2153,0.05739184368827355,0.6434289495173308,36,0.6234117313362646,266.0213767288018,Difficult,263
North,Grassland,1,0.6326218931339481,2.0,140.61370196118847,Spring,14.944783226797096,241.99468408987357,1141.705366249802,0.7220660642037853,1128,0.5833072481842045,0.19718298196806627,33,0.9705546707284959,590.8158748955077,Easy,16
West,Grassland,1,0.9320281055100175,6.0,166.37937569961747,Summer,-9.394844161194628,2.656737834172973,2488.301457174275,0.040285518777998464,3510,0.8843434279712875,0.0976100381089916,19,0.558953240270377,505.7728338692109,Moderate,480
West,Wetland,1,0.10250972799067926,17.0,124.11785904453315,Spring,-9.548076546035391,402.24732121591114,2480.01886622366,0.40542282513915495,4323,0.15174291295305242,0.16684857820557764,24,0.3363937234029094,17.988131572387655,Difficult,225
West,Grassland,1,0.9372284872364511,2.0,198.5967791921739,Winter,7.8514671985006075,386.4047866451687,1484.3161545549638,0.516283299197674,3653,0.597808013401514,0.9237313958767761,3,0.5190216935785558,932.7712799060947,Difficult,78
West,Forest,1,0.6878857223008134,9.0,390.53817755988575,Winter,36.3097034215891,274.2095814967813,1117.3754170715451,0.5806452259096341,2365,0.6647392049108463,0.8214712527761908,9,0.9792632914045163,78.32705514921845,Easy,78
West,Grassland,0,0.0678370591051719,6.0,283.7236367767718,Summer,1.4338389801804379,33.23166288813606,1151.4234100213741,0.9359372482485595,4897,0.41933468041928834,0.3540645623550941,9,0.6963624325330305,688.2189194077358,Moderate,90
East,Forest,1,0.30096356694681625,8.0,142.19657336782063,Autumn,21.718184443584356,383.2575247662923,2436.572124437832,0.6722506872941947,2921,0.70109758736427,0.6558207673273928,23,0.6719761379270511,785.006836208262,Moderate,39
East,Forest,0,0.7081720886452816,16.0,445.0235351684184,Summer,1.1037935346660284,291.856793865682,1051.7205001130746,0.481277951219237,4567,0.41073154349101204,0.5372756736680381,20,0.24068158972588538,795.2878490476843,Difficult,82
North,Wetland,0,0.0673506014687717,10.0,445.81183472818816,Autumn,6.08349948297743,390.9799885789796,706.2721837498534,0.8096750362658893,1079,0.5046372879774349,0.6771242634825639,10,0.7436025175606177,135.4945189288448,Moderate,271
West,Grassland,1,0.5821704601762733,6.0,441.76029127070314,Spring,32.4021044800742,375.8734961979202,345.59619143838984,0.9505328209544089,3511,0.00735304455442698,0.6826711524627593,26,0.7502718294717717,447.5699505079721,Easy,98
West,Grassland,0,0.6209155177674771,18.0,253.05770488144464,Winter,-5.230036134339469,259.0040332023124,1498.1830868675415,0.9825212722560387,3020,0.6613426789447244,0.2661013685373086,25,0.4837138323907132,302.67921037875465,Difficult,217
West,Grassland,0,0.04574203381251285,3.0,493.2453452633938,Spring,11.43510104932168,70.1622590967575,2538.6352601684307,0.08613213906368034,228,0.03840087732634456,0.03900642076281813,29,0.29460333294045604,467.7486753746636,Easy,222
East,Desert,0,0.8715368061523763,5.0,397.4056143394957,Winter,-8.541511817736776,335.57873668984433,741.5922196935855,0.8143867792687614,170,0.3682501073951331,0.4555667819901088,48,0.2587050703242867,272.7938926998458,Difficult,331
East,Grassland,1,0.9734889691773969,9.0,62.22533955150192,Spring,14.044507330150449,310.2368925259853,1204.8746936383598,0.2803347525514125,294,0.9790318407916674,0.8909738846907038,15,0.025896070249485148,463.55141788532416,Moderate,275
South,Wetland,1,0.9688778552856915,6.0,79.34206606722142,Summer,23.121700585053404,371.1265935995436,2444.376642791704,0.13217965775387175,4284,0.4207365625686168,0.5694972585185759,6,0.2852117446533321,887.8379225928801,Moderate,409
East,Forest,1,0.7496518317429247,12.0,258.7691195655498,Autumn,-4.074868820092422,84.94050302536765,2488.5084711720233,0.4398556397138349,425,0.5019454051318417,0.8323910417019079,15,0.5539699498782749,455.12423103276944,Difficult,302
South,Grassland,1,0.13008624013063197,13.0,459.1490926377021,Spring,4.444246945458284,97.48759995014461,1215.3721203384277,0.6439565794476135,918,0.9099301581597186,0.9916243429612281,34,0.0016011875490288263,555.9120170743204,Easy,216
South,Desert,1,0.7582631959290226,3.0,292.4158090787214,Autumn,9.891831275107847,445.2047586096642,1431.4596675313746,0.380951845023475,3253,0.7172618758657564,0.16361620413827627,15,0.2832190838096674,403.97628330308356,Easy,342
South,Wetland,0,0.02458691645880151,9.238297872340425,274.0156286154306,Spring,35.976551232802485,374.9888992260354,979.5290834629204,0.05456540828269896,498,0.5820701311242236,0.6917776391419823,39,0.8814103323232501,460.1171832033255,Moderate,86
South,Grassland,1,0.022123551528997254,4.0,97.46316498048375,Winter,39.662750771148204,454.11424435016147,2804.409147416005,0.5994611396587166,2809,0.7978046813410725,0.6742935737000246,11,0.5936485851073608,15.174199046421698,Easy,297
South,Wetland,0,0.32361021914954125,0.0,345.5510471259323,Winter,-7.754435050219207,379.3576605819604,444.0669206505829,0.9024032761106747,4961,0.8643662664559733,0.9799554473582784,34,0.6078628240809805,283.745509960456,Difficult,56
North,Desert,0,0.48864319040466575,3.0,419.9464222701015,Spring,28.050396174769602,298.5776529951509,2807.873326704263,0.3832153659472517,825,0.45688807173726687,0.9856007339528003,48,0.40336430502635323,436.5817217418244,Difficult,119
East,Desert,0,0.7704074178077932,2.0,221.18900337840304,Autumn,8.58620332011716,327.0663685139368,2083.2127103224952,0.21633277763082703,3779,0.4751083649318354,0.6866786117241295,20,0.676472143492411,633.7969759927289,Moderate,209
South,Wetland,1,0.6832953766065052,8.0,399.02533291639736,Summer,9.622909311474,444.563961970005,1641.5592427915205,0.4425773459328154,1858,0.3860509356518358,0.24361479198219427,49,0.18993276623035915,450.05193055389213,Moderate,436
West,Grassland,1,0.44590270637674834,7.0,484.0144942553652,Summer,27.713248667351138,289.40337725597027,194.71127627503802,0.04836271104878087,2118,0.9667061400184606,0.798555838130599,42,0.8187468103841916,337.81704332156403,Moderate,219
East,Forest,1,0.2736266662816659,0.0,141.6949066074601,Winter,35.921321607270436,316.1956621641937,1479.2289562838241,0.8204875844802748,145,0.6971662542903504,0.1070291342110381,35,0.11668911993589981,388.09873534415715,Easy,385
East,Desert,0,0.9971245001577111,5.0,285.4983340376336,Summer,37.54642972512742,78.2383580018003,1282.4695045079236,0.8263408109501867,4565,0.0832230662080723,0.7806993041716287,47,0.6560013546531093,242.29332920046653,Difficult,429
South,Grassland,0,0.42618130223597295,8.0,179.212081138059,Winter,18.856129301916038,236.96061005805134,567.5345547278555,0.5880004634296284,3577,0.8629596233130185,0.9101961241446964,16,0.34114932581968305,924.4942827740529,Difficult,163
North,Grassland,0,0.4513870243296755,6.0,406.7844885652277,Summer,7.8560579650251405,358.1985559790495,2003.587850151905,0.3531028889383895,192,0.4805599408362681,0.38283339476843525,31,0.7475129705824768,521.7432257909146,Difficult,19
South,Forest,0,0.16362382119166918,3.0,309.9170146465209,Spring,29.377454292938964,135.4713491581827,2916.3376313680287,0.7997833644457834,3888,0.06875390642248747,0.6306352949830805,40,0.54976455126602,13.409453872123112,Moderate,424
North,Desert,0,0.7948095487499294,12.0,335.5620878976367,Winter,2.5500691631150136,101.12709026226746,1730.347552087123,0.5546870247883672,51,0.549717255163311,0.4301427320968263,5,0.4523530384787162,19.446258419546613,Difficult,362
West,Desert,0,0.6936822257814886,16.0,409.06137182715236,Winter,18.20370144167589,156.9134041122078,2172.784501687443,0.8259323085500162,2410,0.4171642789757021,0.43776505498812845,23,0.169422402093247,972.9616349520415,Easy,166
East,Grassland,1,0.2207696127887604,1.0,228.18671269810469,Spring,7.9289230762436596,120.75031399641672,298.5063124414487,0.6314587925830206,1820,0.8777494048626249,0.31037088910812005,26,0.6368214642843528,221.45089137324504,Easy,270
West,Grassland,1,0.0823810456158427,4.0,461.79053078316946,Winter,22.831553685393807,107.45631851819792,1311.2342878692848,0.7844054732127973,2964,0.20399460360938737,0.7621296204503246,19,0.9747698434204131,805.6082888143147,Difficult,86
North,Forest,1,0.6804993020747131,11.0,289.862990260763,Summer,2.019945644675346,212.42542143404347,437.439606977038,0.59856299321776,2521,0.8264646094921829,0.9361765641665052,24,0.825603424907015,58.275301560574476,Moderate,266
North,Forest,1,0.6545112142811352,7.0,121.07967027590661,Summer,-0.42035271325871193,453.91925694176706,1877.10792305588,0.4141410682156662,1869,0.5576886911854527,0.9407508592344611,1,0.0600081925890118,921.162736694549,Difficult,480
West,Desert,0,0.2732595269982093,5.0,363.1546031759611,Winter,35.91195433377185,253.52982336935915,2821.598258821048,0.9579458599261376,2568,0.05461030321346905,0.17478128487493383,8,0.3762293783611911,874.4170036666784,Easy,497
North,Wetland,0,0.9508635622504104,7.0,406.9676076972145,Summer,-4.909815852523155,93.96019040766151,2019.1554241677518,0.5411138248788447,1867,0.9718453013254846,0.874743649656566,27,0.9255830091902718,571.0931624345147,Easy,140
West,Desert,1,0.15105789178090023,17.0,192.542754680387,Autumn,15.297895386746582,38.48583469043704,322.7288401118224,0.6050895185405384,2738,0.5126152441031999,0.7374314414271221,37,0.5030437475570214,8.998657283255774,Easy,76
East,Grassland,0,0.4323348010426019,2.0,435.73066564943883,Winter,1.042639148150446,348.0780725689626,1128.5319944567402,0.22048763941474925,3269,0.2908768542315825,0.25283740069028926,2,0.6621118258081792,257.8108740233376,Difficult,464
West,Desert,1,0.9436159201675989,11.0,457.7644646445949,Spring,-8.053501833716627,191.39938221819392,1696.9238003784694,0.6256507894272765,3199,0.4694068419892581,0.06728461292151455,19,0.9125993455913904,406.82264739846494,Easy,237
East,Wetland,1,0.4197273169261223,2.0,174.60701932001402,Autumn,-8.199059085428681,410.9154732926796,1269.3024927864315,0.5716076494829438,2579,0.857857783517489,0.26799726688437797,5,0.8737946904198807,460.06411674756174,Moderate,172
West,Forest,1,0.6385259476640855,5.0,492.58466272184995,Winter,-1.2389113947086337,329.7553843203851,2517.5676303779996,0.18483839794702495,4005,0.3049031243850635,0.9122082367815256,38,0.501820375540511,297.678758562372,Difficult,24
North,Wetland,0,0.3975943979627943,1.0,113.32018762194129,Spring,33.338517725300015,398.12072527068426,2462.545913658969,0.059587097353143714,4935,0.19267639648670032,0.6331786748957723,32,0.43764630265760207,32.947868245529975,Difficult,241
West,Wetland,1,0.27421520234867003,9.238297872340425,140.9070507811205,Summer,4.123937198851333,135.9730197092244,1874.3099582993423,0.6043593197147711,240,0.12907124693088146,0.7210546608978718,0,0.3396926184795871,590.1274059265421,Easy,204
North,Wetland,1,0.9839776479598282,1.0,132.90117765711176,Spring,37.52295852876479,346.17946123052906,1183.0280408848453,0.7636922693503205,3440,0.29785939839021125,0.25715235110909584,36,0.7190194431628911,524.154667694756,Easy,358
West,Forest,1,0.409334006315043,5.0,452.2953695035417,Autumn,19.08111464945968,132.0309923468594,840.475483913408,0.5234013709220082,4631,0.7800480870400435,0.7193881555748203,5,0.28698679947154326,283.0006354290777,Moderate,39
West,Wetland,0,0.8940992036791344,9.238297872340425,344.43164854623285,Summer,11.830709488438305,469.5342397251458,407.03552281807504,0.2267726253196457,1407,0.4716263651952617,0.028121506277923758,44,0.24988760643090013,37.975967569606524,Difficult,368
South,Wetland,0,0.22995460589108618,2.0,118.4469274500228,Winter,19.00444173347273,318.1871407666872,1129.2032821110067,0.6665219766930349,3502,0.22748160369353998,0.3753213457730138,33,0.3562498946037801,994.5941872219402,Easy,347
North,Wetland,1,0.2131047040250833,1.0,248.14553826575704,Summer,15.834919261313388,162.25590008767105,1298.2002999023866,0.08010572660960225,4038,0.1661849996097492,0.6267533485423312,46,0.17721505687879202,481.9861868264059,Moderate,340
South,Grassland,0,0.03113408288451136,19.0,326.8841112814109,Winter,27.93881268786626,134.75593114613633,2059.886482801813,0.4418337048019546,82,0.3327294765103791,0.14609656554132022,14,0.6951198159457673,756.0042417740771,Easy,436
North,Wetland,0,0.651666825375885,9.238297872340425,87.55883824522249,Winter,4.124803298642613,95.46329253582175,2008.663490462963,0.1633667583984202,3768,0.9399243728857088,0.8230035744469347,44,0.6162406493306123,452.3140350513355,Difficult,325
South,Forest,0,0.36852634372376114,11.0,447.0873657833024,Spring,7.65251958001512,347.3204794468639,303.31360495964515,0.18445905105988336,950,0.3430267125900244,0.23503129881191864,25,0.4828785341158436,43.17029086294144,Easy,495
East,Wetland,0,0.864358249839637,9.238297872340425,411.6215909486908,Spring,34.704715126662535,109.35780649896365,1246.2520147503576,0.20229394915820365,610,0.9881240759546354,0.6522811128184463,13,0.39032577926155465,309.6007450855001,Difficult,305
West,Wetland,0,0.47320990669155716,4.0,277.3430481094872,Spring,37.322825657520276,297.65163296374453,627.1587149303496,0.3867070570439779,4669,0.4852304557653562,0.4051971425753297,6,0.9090625428967315,320.1101410059012,Easy,458
North,Forest,0,0.9681934279147217,12.0,485.2069768666267,Autumn,34.62791137432372,132.31751346267868,554.7568454187365,0.051150205620397626,3605,0.17916391829015088,0.5960435954776472,45,0.029123784989105284,838.3529040490159,Difficult,422
North,Wetland,0,0.18552551570312115,14.0,237.99244067379487,Autumn,10.97239969786568,330.9844723969343,2499.176234238013,0.3977934409290982,4554,0.8911400917935094,0.10745055262890812,30,0.7691077435072992,654.2299779998743,Moderate,339
West,Forest,0,0.8686231679556108,15.0,492.849643566424,Spring,29.01827515034408,407.4698642702696,221.55412847714683,0.5117074471147008,3283,0.4603553731348269,0.016912799921607324,23,0.9019095717488887,275.42990363947285,Difficult,229
North,Wetland,0,0.7765968527917417,9.0,350.5639994616322,Autumn,13.816786665054941,389.01262157232657,1315.630340116152,0.4832942849663252,2173,0.7096713435045244,0.9095644273803012,30,0.44635457942992596,967.739954659086,Moderate,386
